distance(meters),Speed(m/s),duration(minutes),Congestion,label_enc_road
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,7.377777777777778,2,0,0
664,3.688888888888889,3,2,0
664,4.426666666666667,2,1,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,4.426666666666667,3,1,0
664,4.426666666666667,2,1,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,4.426666666666667,3,1,0
664,3.688888888888889,3,2,0
664,4.426666666666667,3,1,0
664,3.688888888888889,3,2,0
664,5.533333333333332,2,0,0
664,7.377777777777778,2,0,0
664,7.377777777777778,2,0,0
664,7.377777777777778,2,0,0
664,5.533333333333332,2,0,0
664,7.377777777777778,2,0,0
664,7.377777777777778,2,0,0
664,7.377777777777778,2,0,0
664,4.426666666666667,3,1,0
664,5.533333333333332,3,0,0
664,5.533333333333332,2,0,0
664,4.426666666666667,2,1,0
664,5.533333333333332,2,0,0
664,4.426666666666667,2,1,0
664,3.688888888888889,3,2,0
664,4.426666666666667,2,1,0
664,4.426666666666667,2,1,0
664,5.533333333333332,2,0,0
664,4.426666666666667,2,1,0
664,5.533333333333332,2,0,0
664,3.688888888888889,3,2,0
664,3.688888888888889,3,2,0
664,3.688888888888889,3,2,0
664,3.688888888888889,2,2,0
664,5.533333333333332,3,0,0
664,4.426666666666667,3,1,0
664,7.377777777777778,2,0,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,7.377777777777778,2,0,0
664,7.377777777777778,2,0,0
664,7.377777777777778,2,0,0
664,4.426666666666667,3,1,0
664,4.426666666666667,3,1,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,4.426666666666667,2,1,0
664,4.426666666666667,2,1,0
664,5.533333333333332,2,0,0
664,4.426666666666667,2,1,0
664,4.426666666666667,2,1,0
664,4.426666666666667,2,1,0
664,4.426666666666667,2,1,0
664,3.1619047619047618,3,2,0
664,3.1619047619047618,3,2,0
664,4.426666666666667,3,1,0
664,4.426666666666667,3,1,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,7.377777777777778,2,0,0
664,4.426666666666667,2,1,0
664,7.377777777777778,2,0,0
664,7.377777777777778,2,0,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,3.688888888888889,3,2,0
664,5.533333333333332,3,0,0
664,7.377777777777778,2,0,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,4.426666666666667,2,1,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,5.533333333333332,3,0,0
664,3.688888888888889,3,2,0
664,3.1619047619047618,3,2,0
664,4.426666666666667,3,1,0
664,5.533333333333332,3,0,0
664,5.533333333333332,2,0,0
664,7.377777777777778,2,0,0
664,7.377777777777778,2,0,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,4.426666666666667,3,1,0
664,5.533333333333332,3,0,0
664,4.426666666666667,2,1,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,3.688888888888889,3,2,0
664,4.426666666666667,2,1,0
664,4.426666666666667,2,1,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,4.426666666666667,3,1,0
664,5.533333333333332,2,0,0
664,4.426666666666667,3,1,0
664,3.688888888888889,3,2,0
664,3.688888888888889,3,2,0
664,4.426666666666667,3,1,0
664,5.533333333333332,2,0,0
664,4.426666666666667,2,1,0
664,7.377777777777778,2,0,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,4.426666666666667,3,1,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,4.426666666666667,3,1,0
664,4.426666666666667,2,1,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,4.426666666666667,2,1,0
664,5.533333333333332,2,0,0
664,4.426666666666667,3,1,0
664,3.688888888888889,3,2,0
664,3.688888888888889,3,2,0
664,3.688888888888889,3,2,0
664,4.426666666666667,3,1,0
664,4.426666666666667,2,1,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,7.377777777777778,2,0,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,3.688888888888889,3,2,0
664,4.426666666666667,3,1,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,4.426666666666667,2,1,0
664,4.426666666666667,3,1,0
664,5.533333333333332,2,0,0
664,4.426666666666667,2,1,0
664,4.426666666666667,2,1,0
664,4.426666666666667,3,1,0
664,3.688888888888889,3,2,0
664,3.688888888888889,3,2,0
664,4.426666666666667,3,1,0
664,4.426666666666667,2,1,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,7.377777777777778,2,0,0
664,7.377777777777778,2,0,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,7.377777777777778,2,0,0
664,3.688888888888889,3,2,0
664,4.426666666666667,2,1,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,4.426666666666667,3,1,0
664,4.426666666666667,2,1,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,4.426666666666667,3,1,0
664,3.688888888888889,3,2,0
664,4.426666666666667,3,1,0
664,3.688888888888889,3,2,0
664,5.533333333333332,2,0,0
664,7.377777777777778,2,0,0
664,7.377777777777778,2,0,0
664,7.377777777777778,2,0,0
664,5.533333333333332,2,0,0
664,7.377777777777778,2,0,0
664,7.377777777777778,2,0,0
664,7.377777777777778,2,0,0
664,4.426666666666667,3,1,0
664,5.533333333333332,3,0,0
664,5.533333333333332,2,0,0
664,4.426666666666667,2,1,0
664,5.533333333333332,2,0,0
664,4.426666666666667,2,1,0
664,3.688888888888889,3,2,0
664,4.426666666666667,2,1,0
664,4.426666666666667,2,1,0
664,5.533333333333332,2,0,0
664,4.426666666666667,2,1,0
664,5.533333333333332,2,0,0
664,3.688888888888889,3,2,0
664,3.688888888888889,3,2,0
664,3.688888888888889,3,2,0
664,3.688888888888889,2,2,0
664,5.533333333333332,3,0,0
664,4.426666666666667,3,1,0
664,7.377777777777778,2,0,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,7.377777777777778,2,0,0
664,7.377777777777778,2,0,0
664,7.377777777777778,2,0,0
664,4.426666666666667,3,1,0
664,4.426666666666667,3,1,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,4.426666666666667,2,1,0
664,4.426666666666667,2,1,0
664,5.533333333333332,2,0,0
664,4.426666666666667,2,1,0
664,4.426666666666667,2,1,0
664,4.426666666666667,2,1,0
664,4.426666666666667,2,1,0
664,3.1619047619047618,3,2,0
664,3.1619047619047618,3,2,0
664,4.426666666666667,3,1,0
664,4.426666666666667,3,1,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,7.377777777777778,2,0,0
664,4.426666666666667,2,1,0
664,7.377777777777778,2,0,0
664,7.377777777777778,2,0,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,3.688888888888889,3,2,0
664,5.533333333333332,3,0,0
664,7.377777777777778,2,0,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,4.426666666666667,2,1,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,5.533333333333332,3,0,0
664,3.688888888888889,3,2,0
664,3.1619047619047618,3,2,0
664,4.426666666666667,3,1,0
664,5.533333333333332,3,0,0
664,5.533333333333332,2,0,0
664,7.377777777777778,2,0,0
664,7.377777777777778,2,0,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,4.426666666666667,3,1,0
664,5.533333333333332,3,0,0
664,4.426666666666667,2,1,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,3.688888888888889,3,2,0
664,4.426666666666667,2,1,0
664,4.426666666666667,2,1,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,4.426666666666667,3,1,0
664,5.533333333333332,2,0,0
664,4.426666666666667,3,1,0
664,3.688888888888889,3,2,0
664,3.688888888888889,3,2,0
664,4.426666666666667,3,1,0
664,5.533333333333332,2,0,0
664,4.426666666666667,2,1,0
664,7.377777777777778,2,0,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,4.426666666666667,3,1,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,4.426666666666667,3,1,0
664,4.426666666666667,2,1,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,4.426666666666667,2,1,0
664,5.533333333333332,2,0,0
664,4.426666666666667,3,1,0
664,3.688888888888889,3,2,0
664,3.688888888888889,3,2,0
664,3.688888888888889,3,2,0
664,4.426666666666667,3,1,0
664,4.426666666666667,2,1,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,7.377777777777778,2,0,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,3.688888888888889,3,2,0
664,4.426666666666667,3,1,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,4.426666666666667,2,1,0
664,4.426666666666667,3,1,0
664,5.533333333333332,2,0,0
664,4.426666666666667,2,1,0
664,4.426666666666667,2,1,0
664,4.426666666666667,3,1,0
664,3.688888888888889,3,2,0
664,3.688888888888889,3,2,0
664,4.426666666666667,3,1,0
664,4.426666666666667,2,1,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,7.377777777777778,2,0,0
664,7.377777777777778,2,0,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,7.377777777777778,2,0,0
664,3.688888888888889,3,2,0
664,4.426666666666667,2,1,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,4.426666666666667,3,1,0
664,4.426666666666667,2,1,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,4.426666666666667,3,1,0
664,3.688888888888889,3,2,0
664,4.426666666666667,3,1,0
664,3.688888888888889,3,2,0
664,5.533333333333332,2,0,0
664,7.377777777777778,2,0,0
664,7.377777777777778,2,0,0
664,7.377777777777778,2,0,0
664,5.533333333333332,2,0,0
664,7.377777777777778,2,0,0
664,7.377777777777778,2,0,0
664,7.377777777777778,2,0,0
664,4.426666666666667,3,1,0
664,5.533333333333332,3,0,0
664,5.533333333333332,2,0,0
664,4.426666666666667,2,1,0
664,5.533333333333332,2,0,0
664,4.426666666666667,2,1,0
664,3.688888888888889,3,2,0
664,4.426666666666667,2,1,0
664,4.426666666666667,2,1,0
664,5.533333333333332,2,0,0
664,4.426666666666667,2,1,0
664,5.533333333333332,2,0,0
664,3.688888888888889,3,2,0
664,3.688888888888889,3,2,0
664,3.688888888888889,3,2,0
664,3.688888888888889,2,2,0
664,5.533333333333332,3,0,0
664,4.426666666666667,3,1,0
664,7.377777777777778,2,0,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,7.377777777777778,2,0,0
664,7.377777777777778,2,0,0
664,7.377777777777778,2,0,0
664,4.426666666666667,3,1,0
664,4.426666666666667,3,1,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,4.426666666666667,2,1,0
664,4.426666666666667,2,1,0
664,5.533333333333332,2,0,0
664,4.426666666666667,2,1,0
664,4.426666666666667,2,1,0
664,4.426666666666667,2,1,0
664,4.426666666666667,2,1,0
664,3.1619047619047618,3,2,0
664,3.1619047619047618,3,2,0
664,4.426666666666667,3,1,0
664,4.426666666666667,3,1,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,7.377777777777778,2,0,0
664,4.426666666666667,2,1,0
664,7.377777777777778,2,0,0
664,7.377777777777778,2,0,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,3.688888888888889,3,2,0
664,5.533333333333332,3,0,0
664,7.377777777777778,2,0,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,4.426666666666667,2,1,0
664,5.533333333333332,2,0,0
664,5.533333333333332,2,0,0
664,5.533333333333332,3,0,0
490,3.2666666666666666,3,1,17
490,2.7222222222222223,3,2,17
490,3.2666666666666666,3,1,17
490,3.2666666666666666,3,1,17
490,3.2666666666666666,2,1,17
490,4.083333333333333,2,0,17
490,4.083333333333333,2,0,17
490,4.083333333333333,2,0,17
490,4.083333333333333,2,0,17
490,4.083333333333333,2,0,17
490,4.083333333333333,2,0,17
490,4.083333333333333,2,0,17
490,2.333333333333333,4,2,17
490,2.7222222222222223,3,2,17
490,3.2666666666666666,3,1,17
490,3.2666666666666666,3,1,17
490,3.2666666666666666,3,1,17
490,3.2666666666666666,2,1,17
490,3.2666666666666666,2,1,17
490,2.7222222222222223,2,2,17
490,3.2666666666666666,3,1,17
490,3.2666666666666666,3,1,17
490,3.2666666666666666,3,1,17
490,3.2666666666666666,3,1,17
490,3.2666666666666666,3,1,17
490,3.2666666666666666,3,1,17
490,3.2666666666666666,3,1,17
490,3.2666666666666666,2,1,17
490,5.4444444444444455,2,0,17
490,4.083333333333333,2,0,17
490,3.2666666666666666,2,1,17
490,3.2666666666666666,3,1,17
490,3.2666666666666666,2,1,17
490,4.083333333333333,2,0,17
490,4.083333333333333,2,0,17
490,4.083333333333333,2,0,17
490,2.7222222222222223,3,2,17
490,2.7222222222222223,3,2,17
490,3.2666666666666666,3,1,17
490,4.083333333333333,2,0,17
490,5.4444444444444455,2,0,17
490,4.083333333333333,2,0,17
490,3.2666666666666666,3,1,17
490,3.2666666666666666,2,1,17
490,4.083333333333333,3,0,17
490,3.2666666666666666,2,1,17
490,4.083333333333333,2,0,17
490,3.2666666666666666,3,1,17
490,3.2666666666666666,3,1,17
490,3.2666666666666666,3,1,17
490,2.7222222222222223,3,2,17
490,3.2666666666666666,3,1,17
490,5.4444444444444455,2,0,17
490,5.4444444444444455,2,0,17
490,3.2666666666666666,3,1,17
490,4.083333333333333,2,0,17
490,4.083333333333333,2,0,17
490,4.083333333333333,2,0,17
490,4.083333333333333,2,0,17
490,4.083333333333333,2,0,17
490,3.2666666666666666,3,1,17
490,2.7222222222222223,3,2,17
490,2.7222222222222223,4,2,17
490,3.2666666666666666,2,1,17
490,3.2666666666666666,2,1,17
490,4.083333333333333,2,0,17
490,3.2666666666666666,2,1,17
490,3.2666666666666666,2,1,17
490,4.083333333333333,2,0,17
490,4.083333333333333,2,0,17
490,3.2666666666666666,3,1,17
490,3.2666666666666666,3,1,17
490,2.7222222222222223,3,2,17
490,3.2666666666666666,3,1,17
490,3.2666666666666666,2,1,17
490,3.2666666666666666,2,1,17
490,4.083333333333333,2,0,17
490,5.4444444444444455,2,0,17
490,4.083333333333333,3,0,17
490,3.2666666666666666,3,1,17
490,3.2666666666666666,3,1,17
490,3.2666666666666666,2,1,17
490,4.083333333333333,2,0,17
490,4.083333333333333,2,0,17
490,2.7222222222222223,3,2,17
490,5.4444444444444455,2,0,17
490,4.083333333333333,2,0,17
490,3.2666666666666666,2,1,17
490,4.083333333333333,2,0,17
490,4.083333333333333,2,0,17
490,4.083333333333333,2,0,17
490,4.083333333333333,3,0,17
490,3.2666666666666666,3,1,17
490,3.2666666666666666,3,1,17
490,3.2666666666666666,3,1,17
490,4.083333333333333,3,0,17
490,3.2666666666666666,3,1,17
490,3.2666666666666666,3,1,17
490,2.7222222222222223,3,2,17
490,4.083333333333333,2,0,17
490,4.083333333333333,2,0,17
490,3.2666666666666666,3,1,17
490,4.083333333333333,2,0,17
490,4.083333333333333,2,0,17
490,3.2666666666666666,3,1,17
490,4.083333333333333,2,0,17
490,4.083333333333333,2,0,17
490,3.2666666666666666,2,1,17
490,2.333333333333333,3,2,17
490,3.2666666666666666,3,1,17
490,2.7222222222222223,3,2,17
490,3.2666666666666666,3,1,17
490,3.2666666666666666,3,1,17
490,3.2666666666666666,3,1,17
490,5.4444444444444455,2,0,17
490,3.2666666666666666,3,1,17
490,2.7222222222222223,3,2,17
490,3.2666666666666666,2,1,17
490,5.4444444444444455,2,0,17
490,4.083333333333333,2,0,17
490,3.2666666666666666,2,1,17
490,3.2666666666666666,3,1,17
490,3.2666666666666666,3,1,17
490,2.7222222222222223,3,2,17
490,3.2666666666666666,3,1,17
490,2.333333333333333,4,2,17
490,4.083333333333333,2,0,17
490,4.083333333333333,2,0,17
490,4.083333333333333,2,0,17
490,4.083333333333333,2,0,17
490,4.083333333333333,2,0,17
490,4.083333333333333,2,0,17
490,2.7222222222222223,3,2,17
490,3.2666666666666666,3,1,17
490,4.083333333333333,2,0,17
490,3.2666666666666666,3,1,17
490,3.2666666666666666,3,1,17
490,4.083333333333333,2,0,17
490,2.7222222222222223,3,2,17
490,3.2666666666666666,3,1,17
490,3.2666666666666666,2,1,17
490,3.2666666666666666,2,1,17
490,3.2666666666666666,3,1,17
490,3.2666666666666666,2,1,17
490,3.2666666666666666,3,1,17
490,3.2666666666666666,2,1,17
490,3.2666666666666666,3,1,17
490,3.2666666666666666,3,1,17
490,4.083333333333333,2,0,17
490,4.083333333333333,2,0,17
490,4.083333333333333,2,0,17
490,4.083333333333333,2,0,17
490,2.7222222222222223,3,2,17
490,4.083333333333333,2,0,17
490,4.083333333333333,2,0,17
490,4.083333333333333,2,0,17
490,4.083333333333333,2,0,17
490,2.7222222222222223,3,2,17
490,4.083333333333333,3,0,17
490,4.083333333333333,2,0,17
490,4.083333333333333,2,0,17
490,3.2666666666666666,3,1,17
490,2.7222222222222223,3,2,17
490,3.2666666666666666,2,1,17
490,3.2666666666666666,3,1,17
490,3.2666666666666666,3,1,17
490,3.2666666666666666,3,1,17
490,3.2666666666666666,2,1,17
490,3.2666666666666666,3,1,17
490,2.7222222222222223,3,2,17
490,3.2666666666666666,3,1,17
490,3.2666666666666666,3,1,17
490,3.2666666666666666,2,1,17
490,4.083333333333333,2,0,17
490,4.083333333333333,2,0,17
490,4.083333333333333,2,0,17
490,4.083333333333333,2,0,17
490,4.083333333333333,2,0,17
490,4.083333333333333,2,0,17
490,4.083333333333333,2,0,17
490,2.333333333333333,4,2,17
490,2.7222222222222223,3,2,17
490,3.2666666666666666,3,1,17
490,3.2666666666666666,3,1,17
490,3.2666666666666666,3,1,17
490,3.2666666666666666,2,1,17
490,3.2666666666666666,2,1,17
490,2.7222222222222223,2,2,17
490,3.2666666666666666,3,1,17
490,3.2666666666666666,3,1,17
490,3.2666666666666666,3,1,17
490,3.2666666666666666,3,1,17
490,3.2666666666666666,3,1,17
490,3.2666666666666666,3,1,17
490,3.2666666666666666,3,1,17
490,3.2666666666666666,2,1,17
490,5.4444444444444455,2,0,17
490,4.083333333333333,2,0,17
490,3.2666666666666666,2,1,17
490,3.2666666666666666,3,1,17
490,3.2666666666666666,2,1,17
490,4.083333333333333,2,0,17
490,4.083333333333333,2,0,17
490,4.083333333333333,2,0,17
490,2.7222222222222223,3,2,17
490,2.7222222222222223,3,2,17
490,3.2666666666666666,3,1,17
490,4.083333333333333,2,0,17
490,5.4444444444444455,2,0,17
490,4.083333333333333,2,0,17
490,3.2666666666666666,3,1,17
490,3.2666666666666666,2,1,17
490,4.083333333333333,3,0,17
490,3.2666666666666666,2,1,17
490,4.083333333333333,2,0,17
490,3.2666666666666666,3,1,17
490,3.2666666666666666,3,1,17
490,3.2666666666666666,3,1,17
490,2.7222222222222223,3,2,17
490,3.2666666666666666,3,1,17
490,5.4444444444444455,2,0,17
490,5.4444444444444455,2,0,17
490,3.2666666666666666,3,1,17
490,4.083333333333333,2,0,17
490,4.083333333333333,2,0,17
490,4.083333333333333,2,0,17
490,4.083333333333333,2,0,17
490,4.083333333333333,2,0,17
490,3.2666666666666666,3,1,17
490,2.7222222222222223,3,2,17
490,2.7222222222222223,4,2,17
490,3.2666666666666666,2,1,17
490,3.2666666666666666,2,1,17
490,4.083333333333333,2,0,17
490,3.2666666666666666,2,1,17
490,3.2666666666666666,2,1,17
490,4.083333333333333,2,0,17
490,4.083333333333333,2,0,17
490,3.2666666666666666,3,1,17
490,3.2666666666666666,3,1,17
490,2.7222222222222223,3,2,17
490,3.2666666666666666,3,1,17
490,3.2666666666666666,2,1,17
490,3.2666666666666666,2,1,17
490,4.083333333333333,2,0,17
490,5.4444444444444455,2,0,17
490,4.083333333333333,3,0,17
490,3.2666666666666666,3,1,17
490,3.2666666666666666,3,1,17
490,3.2666666666666666,2,1,17
490,4.083333333333333,2,0,17
490,4.083333333333333,2,0,17
490,2.7222222222222223,3,2,17
490,5.4444444444444455,2,0,17
490,4.083333333333333,2,0,17
490,3.2666666666666666,2,1,17
490,4.083333333333333,2,0,17
490,4.083333333333333,2,0,17
490,4.083333333333333,2,0,17
490,4.083333333333333,3,0,17
490,3.2666666666666666,3,1,17
490,3.2666666666666666,3,1,17
490,3.2666666666666666,3,1,17
490,4.083333333333333,3,0,17
490,3.2666666666666666,3,1,17
490,3.2666666666666666,3,1,17
490,2.7222222222222223,3,2,17
490,4.083333333333333,2,0,17
490,4.083333333333333,2,0,17
490,3.2666666666666666,3,1,17
490,4.083333333333333,2,0,17
490,4.083333333333333,2,0,17
490,3.2666666666666666,3,1,17
490,4.083333333333333,2,0,17
490,4.083333333333333,2,0,17
490,3.2666666666666666,2,1,17
490,2.333333333333333,3,2,17
490,3.2666666666666666,3,1,17
490,2.7222222222222223,3,2,17
490,3.2666666666666666,3,1,17
490,3.2666666666666666,3,1,17
490,3.2666666666666666,3,1,17
490,5.4444444444444455,2,0,17
490,3.2666666666666666,3,1,17
490,2.7222222222222223,3,2,17
490,3.2666666666666666,2,1,17
490,5.4444444444444455,2,0,17
490,4.083333333333333,2,0,17
490,3.2666666666666666,2,1,17
490,3.2666666666666666,3,1,17
490,3.2666666666666666,3,1,17
490,2.7222222222222223,3,2,17
490,3.2666666666666666,3,1,17
490,2.333333333333333,4,2,17
490,4.083333333333333,2,0,17
490,4.083333333333333,2,0,17
490,4.083333333333333,2,0,17
490,4.083333333333333,2,0,17
490,4.083333333333333,2,0,17
490,4.083333333333333,2,0,17
490,2.7222222222222223,3,2,17
490,3.2666666666666666,3,1,17
490,4.083333333333333,2,0,17
490,3.2666666666666666,3,1,17
490,3.2666666666666666,3,1,17
490,4.083333333333333,2,0,17
490,2.7222222222222223,3,2,17
490,3.2666666666666666,3,1,17
490,3.2666666666666666,2,1,17
490,3.2666666666666666,2,1,17
490,3.2666666666666666,3,1,17
490,3.2666666666666666,2,1,17
490,3.2666666666666666,3,1,17
490,3.2666666666666666,2,1,17
490,3.2666666666666666,3,1,17
490,3.2666666666666666,3,1,17
490,4.083333333333333,2,0,17
490,4.083333333333333,2,0,17
490,4.083333333333333,2,0,17
490,4.083333333333333,2,0,17
490,2.7222222222222223,3,2,17
490,4.083333333333333,2,0,17
490,4.083333333333333,2,0,17
490,4.083333333333333,2,0,17
490,4.083333333333333,2,0,17
490,2.7222222222222223,3,2,17
490,4.083333333333333,3,0,17
490,4.083333333333333,2,0,17
490,4.083333333333333,2,0,17
490,3.2666666666666666,3,1,17
490,2.7222222222222223,3,2,17
490,3.2666666666666666,2,1,17
490,3.2666666666666666,3,1,17
490,3.2666666666666666,3,1,17
490,3.2666666666666666,3,1,17
490,3.2666666666666666,2,1,17
490,3.2666666666666666,3,1,17
490,2.7222222222222223,3,2,17
490,3.2666666666666666,3,1,17
490,3.2666666666666666,3,1,17
490,3.2666666666666666,2,1,17
490,4.083333333333333,2,0,17
490,4.083333333333333,2,0,17
490,4.083333333333333,2,0,17
490,4.083333333333333,2,0,17
490,4.083333333333333,2,0,17
490,4.083333333333333,2,0,17
490,4.083333333333333,2,0,17
490,2.333333333333333,4,2,17
490,2.7222222222222223,3,2,17
490,3.2666666666666666,3,1,17
490,3.2666666666666666,3,1,17
490,3.2666666666666666,3,1,17
490,3.2666666666666666,2,1,17
490,3.2666666666666666,2,1,17
490,2.7222222222222223,2,2,17
490,3.2666666666666666,3,1,17
490,3.2666666666666666,3,1,17
490,3.2666666666666666,3,1,17
490,3.2666666666666666,3,1,17
490,3.2666666666666666,3,1,17
490,3.2666666666666666,3,1,17
490,3.2666666666666666,3,1,17
490,3.2666666666666666,2,1,17
490,5.4444444444444455,2,0,17
490,4.083333333333333,2,0,17
490,3.2666666666666666,2,1,17
490,3.2666666666666666,3,1,17
490,3.2666666666666666,2,1,17
490,4.083333333333333,2,0,17
490,4.083333333333333,2,0,17
490,4.083333333333333,2,0,17
490,2.7222222222222223,3,2,17
490,2.7222222222222223,3,2,17
490,3.2666666666666666,3,1,17
490,4.083333333333333,2,0,17
490,5.4444444444444455,2,0,17
490,4.083333333333333,2,0,17
490,3.2666666666666666,3,1,17
490,3.2666666666666666,2,1,17
490,4.083333333333333,3,0,17
490,3.2666666666666666,2,1,17
490,4.083333333333333,2,0,17
490,3.2666666666666666,3,1,17
490,3.2666666666666666,3,1,17
490,3.2666666666666666,3,1,17
490,2.7222222222222223,3,2,17
490,3.2666666666666666,3,1,17
490,5.4444444444444455,2,0,17
490,5.4444444444444455,2,0,17
490,3.2666666666666666,3,1,17
490,4.083333333333333,2,0,17
490,4.083333333333333,2,0,17
490,4.083333333333333,2,0,17
490,4.083333333333333,2,0,17
490,4.083333333333333,2,0,17
490,3.2666666666666666,3,1,17
490,2.7222222222222223,3,2,17
490,2.7222222222222223,4,2,17
490,3.2666666666666666,2,1,17
490,3.2666666666666666,2,1,17
490,4.083333333333333,2,0,17
490,3.2666666666666666,2,1,17
490,3.2666666666666666,2,1,17
490,4.083333333333333,2,0,17
490,4.083333333333333,2,0,17
490,3.2666666666666666,3,1,17
490,3.2666666666666666,3,1,17
490,2.7222222222222223,3,2,17
490,3.2666666666666666,3,1,17
490,3.2666666666666666,2,1,17
490,3.2666666666666666,2,1,17
490,4.083333333333333,2,0,17
490,5.4444444444444455,2,0,17
490,4.083333333333333,3,0,17
490,3.2666666666666666,3,1,17
490,3.2666666666666666,3,1,17
490,3.2666666666666666,2,1,17
490,4.083333333333333,2,0,17
490,4.083333333333333,2,0,17
490,2.7222222222222223,3,2,17
490,5.4444444444444455,2,0,17
490,4.083333333333333,2,0,17
490,3.2666666666666666,2,1,17
490,4.083333333333333,2,0,17
490,4.083333333333333,2,0,17
490,4.083333333333333,2,0,17
490,4.083333333333333,3,0,17
490,3.2666666666666666,3,1,17
490,3.2666666666666666,3,1,17
490,3.2666666666666666,3,1,17
490,4.083333333333333,3,0,17
